Player_ID,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
44,12,62,716,2210129,2210129,719039,25,12,1022,2,0,1
44,13,84,800,991789,991789,490014,10,5,1026,2,0,3
44,14,79,879,862261,862261,310936,10,5,1029,0,0,3
44,15,84,963,83088,83088,100121,1,5,1031,0,0,0
44,16,54,1017,3146102,3146102,98687,30,9,1036,1,0,4
44,17,82,1099,1948395,1948395,98711,20,8,1036,1,0,28
44,18,66,1165,1923935,1923935,94460,20,1,1040,2,0,6
44,19,87,1252,1067949,1067951,70168,10,16,1041,1,0,19
44,20,60,1312,5356195,5356196,95294,50,16,1046,0,0,1
89,1,67,67,1950328,1950332,1950328,25,0,1000,0,0,4
89,2,88,155,1116568,1116569,643547,15,5,1000,1,0,7
89,3,87,242,529142,529144,251653,10,20,1007,1,0,0
89,4,53,295,4640753,4640753,332154,50,0,1010,1,0,0
89,5,64,359,3231788,3231790,412587,35,0,1013,0,0,3
89,6,38,397,7774756,7774763,1051509,75,6,1017,0,0,5
89,7,57,454,1844410,1844413,667990,20,6,1022,0,0,1
89,8,23,477,9512609,9512610,1427341,95,6,1022,0,0,7
89,9,63,536,2796892,2796892,1528849,30,8,1020,5,4,12
89,10,52,588,1394781,1394782,1156865,15,2,1026,1,0,3
89,11,76,664,358301,358301,579517,5,2,1029,0,0,11
89,12,69,729,1140466,1140466,462137,15,3,1032,3,4,18
89,13,63,792,4543842,4543843,638502,45,3,1037,0,0,-1
89,14,62,854,4526334,4526334,717351,45,26,1040,2,0,1
89,15,55,909,4163594,4163596,710503,40,6,1040,1,0,0
89,16,63,972,1061620,1061620,520341,10,11,1044,1,0,9
89,17,83,1055,1798219,1798219,462975,20,10,1044,1,0,7
89,18,72,1123,799760,799761,402012,10,35,1047,2,4,6
89,19,57,1176,7873589,7873589,747185,75,2,1049,2,4,18
89,20,50,1226,8280397,8280397,1042054,75,2,1051,0,0,2
72,1,71,71,1216977,1216978,1216977,15,0,1000,0,0,3
72,2,94,165,541903,541903,189216,10,0,1001,1,0,10
72,3,85,250,745230,745232,102198,10,0,1004,1,0,2
72,4,49,299,5923958,5923958,230296,60,3,1005,1,0,1
72,5,44,343,8911344,8911344,1101772,90,3,1004,0,0,5
72,6,50,393,4911016,4911016,1270899,50,0,1005,0,0,5
72,7,79,472,96308,96308,221076,1,13,1011,2,0,9
72,8,28,500,8107310,8107311,486946,80,13,1015,0,0,1
72,9,70,570,1149903,1149903,341679,15,60,1019,2,0,3
72,10,44,610,3496287,3496288,479973,35,4,1024,2,4,3
72,11,80,690,197002,197002,181928,5,4,1029,0,0,13
72,12,67,753,1381603,1381603,162410,15,0,1028,2,4,1
72,13,71,820,3010272,3010272,237320,30,32,1027,2,4,2
72,14,51,871,7632425,7632425,421010,75,15,1030,1,0,1
72,15,80,951,189675,189675,170910,5,15,1033,0,0,1
72,16,48,999,5320289,5320290,210609,50,0,1032,2,0,9
72,17,86,1085,1375116,1375117,174931,15,0,1034,1,0,2
72,18,57,1142,4401227,4401228,223377,45,8,1033,1,0,21
72,19,51,1185,8983082,8983082,608508,90,6,1030,3,8,20
72,20,75,1260,1702327,1702328,496180,20,2,1032,0,0,5
85,1,97,97,7905,7905,7905,1,0,1000,0,0,0
85,2,82,179,1948576,1948577,19552,25,0,1003,0,0,4
85,3,71,250,3638561,3638561,96579,40,0,1008,0,0,2
85,4,46,292,6931502,6931503,428772,70,12,1010,3,4,1
85,5,53,345,6811130,6811133,1004490,70,13,1012,1,0,0
85,6,50,391,5081580,5081580,1429743,50,3,1014,2,4,7
85,7,58,449,1754605,1754605,899075,20,4,1015,1,0,2
85,8,43,492,2758100,2758102,756858,30,4,1016,0,0,0
85,9,72,564,850958,850959,480492,10,8,1019,2,0,2
85,10,49,613,1894405,1894406,417521,20,8,1024,0,0,6
85,11,63,676,1865594,1865594,360175,20,15,1026,2,0,1
85,12,46,706,6287804,6287804,1003134,60,9,1026,5,16,0
85,13,72,778,2780067,2780070,966750,30,4,1028,1,0,6
85,14,57,831,6022563,6022566,1295853,60,5,1027,2,4,4
85,15,55,886,4163594,4163595,1256371,40,0,1029,1,0,4
85,16,40,926,7841529,7841531,1568374,75,0,1033,0,0,15
85,17,73,999,3514410,3514410,1609623,35,1,1032,2,0,29
85,18,64,1063,2382911,2382913,1511083,25,54,1035,1,0,8
85,19,67,1126,5595349,5595349,1825822,55,0,1037,2,4,3
85,20,71,1197,2512107,2512107,1693517,25,0,1041,0,0,9
75,1,75,75,704705,704708,704705,10,5,1000,0,0,12
75,2,78,145,2968620,2968620,1701439,35,0,1000,3,8,7
75,3,86,231,586190,586191,714493,10,0,1004,0,0,12
75,4,45,276,6968056,6968058,1306528,70,0,1006,0,0,2
75,5,68,344,2207564,2207567,1045138,25,0,1008,0,0,5
75,6,54,398,4207300,4207300,1039782,45,7,1011,4,0,10
75,7,49,447,3962137,3962137,991309,40,7,1011,0,0,5
75,8,47,494,1949387,1949387,695515,20,2,1011,2,0,13
75,9,71,565,960561,960561,458928,10,7,1015,1,0,13
75,10,47,612,2386942,2386942,441685,25,7,1019,0,0,25
75,11,63,675,1738965,1738967,372782,20,7,1023,0,0,3
75,12,51,726,4620042,4620042,509283,45,7,1021,0,0,19
75,13,72,798,2780067,2780069,523422,30,4,1024,1,0,2
75,14,84,882,501306,501306,278818,5,10,1024,1,0,14
75,15,91,973,16101,16101,62316,1,10,1026,0,0,5
75,16,68,1041,451060,451061,30247,5,10,1030,0,0,13
75,17,83,1124,1835949,1835949,31193,20,4,1034,2,0,25
75,18,58,1182,3994379,3994379,45135,40,4,1039,0,0,12
75,19,98,1280,182733,182733,19119,5,10,1040,1,0,12
75,20,59,1339,5655321,5655321,30087,55,10,1043,0,0,6
68,1,62,62,3110491,3110494,3110491,40,0,1000,0,0,5
68,2,68,130,5157816,5157816,3862236,55,0,1000,0,0,5
68,3,79,209,1676055,1676056,2560992,20,0,1000,0,0,4
68,4,51,260,5402333,5402333,2712234,55,11,1002,3,0,0
68,5,61,321,4108673,4108674,2706809,40,11,1005,0,0,3
68,6,37,358,8011978,8011980,3909362,80,1,1012,0,0,9
68,7,56,414,2054485,2054490,3138339,20,1,1019,0,0,8
68,8,31,445,7255863,7255864,3623202,70,3,1020,1,0,9
68,9,43,488,8943745,8943745,4535586,90,0,1023,1,0,4
68,10,66,554,159470,159470,2898342,5,6,1021,3,0,12
68,11,73,627,539287,539287,1827767,10,6,1024,0,0,11
68,12,83,710,167780,167780,874007,5,35,1026,2,0,11
68,13,77,787,1836606,1836609,735379,20,35,1032,0,0,0
68,14,54,841,6841685,6841685,1005051,65,15,1032,1,0,10
68,15,70,911,954852,954853,662759,10,15,1033,0,0,2
68,16,57,968,2335216,2335216,576535,25,0,1037,2,0,8
68,17,82,1050,1881413,1881413,525126,20,0,1039,0,0,31
68,18,68,1118,1490093,1490094,455273,15,1,1039,2,0,10
68,19,75,1193,3352189,3352189,491660,35,1,1043,0,0,14
68,20,75,1268,1702327,1702327,396023,20,1,1046,0,0,10
100,1,68,68,1746835,1746840,1746835,25,0,1000,0,0,4
100,2,75,143,3465390,3465390,1840151,40,0,1001,0,0,2
100,3,73,216,3110826,3110828,1834185,35,0,1004,0,0,1
100,4,39,255,8345707,8345707,3154227,90,0,1002,0,0,3
100,5,58,313,5341012,5341012,3377714,55,9,1002,3,0,4
100,6,81,394,497887,497887,1221446,5,5,1008,1,0,10
100,7,47,441,4621626,4621627,1265546,45,5,1010,0,0,1
100,8,53,494,919418,919418,685201,10,0,1007,3,0,0
100,9,69,563,1281919,1281920,499701,15,1,1009,1,0,0
100,10,48,611,2270668,2270670,458159,25,0,1015,1,0,2
100,11,56,667,3217554,3217555,515168,35,0,1016,0,0,7
100,12,87,754,82236,82236,154758,1,1,1014,2,0,0
100,13,97,851,126366,126366,54268,5,1,1018,0,0,0
100,14,74,925,1514679,1514679,35796,15,1,1023,0,0,0
100,15,43,968,7700816,7700816,81100,75,2,1022,3,0,0
100,16,49,1017,4670058,4670060,99671,45,0,1024,0,0,3
100,17,72,1089,3558855,3558856,147720,35,0,1029,0,0,9
100,18,55,1144,5029602,5029603,206224,50,2,1030,2,0,4
100,19,70,1214,4778201,4778204,273882,45,0,1033,1,0,6
100,20,47,1261,8978810,8978810,477351,90,0,1034,0,0,-1
